Lens ID,Publication Year
138-770-202-866-503,2016
138-800-187-789-494,2016
138-823-738-846-902,2017
138-831-930-607-020,2020
138-832-648-961-151,2019
138-841-591-208-55X,2020
138-881-084-215-057,2011
138-916-120-850-064,2016
138-926-203-294-98X,2021
138-927-602-508-660,2018
138-939-373-644-850,2016
138-946-240-123-854,2020
138-955-709-100-583,2019
138-979-825-528-487,2012
138-980-983-574-989,2015
139-003-733-961-971,2009
139-041-986-359-716,2014
139-044-039-020-195,2016
139-059-993-004-011,2021
139-067-366-002-375,2018
139-083-550-336-578,2019
139-111-030-418-997,2016
139-161-100-273-697,2016
139-186-917-183-929,2017
139-207-886-382-000,2017
139-212-384-561-769,2017
139-218-211-659-933,2021
139-228-778-897-851,2018
139-230-166-901-437,2017
139-246-404-094-789,2014
139-319-741-674-949,2019
139-352-466-140-540,2011
139-363-684-129-124,2020
139-378-209-651-126,2021
139-379-177-338-817,2015
139-396-880-184-412,2021
139-408-811-738-384,2021
139-414-197-915-686,2002
139-419-884-345-577,2020
139-422-150-819-339,2016
139-452-408-510-249,2021
139-473-511-859-636,2017
139-495-748-221-056,2015
139-514-102-263-493,2011
139-514-388-075-85X,2021
139-520-633-848-846,2019
139-535-668-833-603,2017
139-575-576-532-703,2016
139-576-329-475-929,2019
139-609-369-385-221,2021
139-638-910-721-805,2019
139-647-388-154-784,2015
139-675-353-068-075,2014
139-740-507-799-38X,2012
139-745-686-814-372,2021
139-765-493-461-61X,2020
139-780-913-712-784,2016
139-808-988-398-218,2019
139-823-869-977-087,2018
139-830-391-612-606,2013
139-853-465-654-182,2014
139-856-461-283-349,2021
139-857-083-931-568,2019
139-884-712-993-782,2017
139-889-228-885-395,2020
139-907-473-254-331,2015
139-910-048-842-48X,2019
139-955-195-779-58X,2019
139-957-002-550-017,2014
139-973-627-876-148,2013
140-000-436-713-084,2020
140-005-059-542-736,2019
140-005-349-801-708,2015
140-046-881-111-683,2002
140-057-900-909-337,2016
140-059-673-394-271,2019
140-064-979-741-99X,2020
140-075-596-685-795,2021
140-090-627-999-398,2015
140-114-582-711-074,2014
140-148-688-459-132,2016
140-150-109-389-09X,2021
140-159-996-875-422,2017
140-165-320-987-599,2018
140-212-926-597-172,2019
140-237-846-248-053,2015
140-241-045-212-300,2011
140-288-201-050-365,2012
140-294-117-321-960,2014
140-343-257-616-638,2019
140-345-039-769-467,2016
140-372-313-605-064,2019
140-383-936-684-970,2020
140-402-507-957-134,2021
140-405-383-565-254,2011
140-412-836-507-352,2021
140-419-561-742-143,2016
140-453-426-812-873,2019
140-464-229-015-780,2018
140-478-142-078-057,2020
140-478-713-380-357,2017
140-492-575-136-671,2021
140-545-742-613-428,2017
140-552-307-679-364,2014
140-570-893-151-851,2015
140-625-128-990-75X,2015
140-637-928-783-079,2015
140-666-586-643-457,2019
140-682-141-297-854,2011
140-712-967-713-679,2013
140-740-727-503-435,2014
140-758-769-804-389,2021
140-783-050-109-582,2021
140-806-223-080-407,2020
140-830-405-805-034,2019
140-849-010-663-465,2020
140-849-357-296-211,2014
140-886-221-994-988,2020
140-911-493-593-75X,2014
140-923-238-708-116,2020
140-923-910-628-334,2017
140-927-526-593-075,2012
140-936-702-468-084,2021
141-012-755-279-160,2016
141-047-570-406-848,2014
141-060-710-928-389,2018
141-066-993-357-252,2019
141-074-890-786-572,2016
141-095-635-310-940,2019
141-100-154-263-673,2019
141-110-014-859-01X,2019
141-121-425-142-72X,2020
141-137-309-909-264,2018
141-174-357-999-05X,2017
141-174-581-648-932,2021
141-205-176-988-297,2020
141-223-967-822-444,2017
141-239-769-920-787,1999
141-246-632-763-253,2018
141-305-883-700-270,2018
141-321-201-537-892,2020
141-338-211-202-237,2019
141-344-840-374-526,2020
141-361-990-942-490,2012
141-378-286-041-729,2020
141-378-592-101-355,2013
141-439-985-390-529,2018
141-444-767-909-333,2016
141-478-844-929-30X,2015
141-498-493-129-391,2012
141-502-043-073-799,2015
141-545-192-433-401,2019
141-597-262-917-925,2011
141-666-732-731-129,2018
141-667-394-022-681,2019
141-679-396-806-269,2015
141-734-459-012-159,2019
141-779-832-181-399,2012
141-788-294-089-388,2015
141-791-578-851-597,2020
141-830-112-679-229,2020
141-845-614-426-813,2015
141-865-011-539-278,2016
141-891-942-672-949,2020
141-896-435-525-883,2019
141-909-480-919-021,2021
141-913-043-628-009,
141-914-843-321-94X,2017
141-956-520-860-856,2020
141-962-446-293-259,2020
141-985-966-664-377,
142-011-482-318-348,2017
142-036-255-310-777,2017
142-043-639-912-828,2021
142-082-585-844-146,2021
142-128-056-774-745,2021
142-134-111-880-497,2018
142-134-580-868-247,2017
142-141-404-498-932,2020
142-148-852-286-53X,2017
142-150-895-709-080,2017
142-165-799-228-764,2011
142-199-819-847-243,2015
142-201-191-164-542,2014
142-222-199-048-784,2016
142-236-896-460-640,2017
142-263-275-316-869,2011
142-267-839-497-203,2017
142-277-053-813-672,2017
142-281-652-811-136,2018
142-297-354-784-316,2014
142-305-535-096-106,2012
142-306-776-624-082,2021
142-333-723-790-857,2014
142-345-751-828-064,2020
142-387-392-468-911,2012
142-395-846-630-718,2016
142-440-812-137-378,2018
142-455-478-939-309,2017
142-458-794-056-114,2012
142-473-019-879-756,2018
142-506-508-481-616,2014
142-515-994-313-70X,2021
142-523-185-239-263,1987
142-525-649-397-69X,2019
142-553-854-824-214,2020
142-593-296-137-562,2011
142-593-391-392-406,2012
142-595-281-478-910,2015
142-657-025-765-356,2020
142-660-441-192-478,2019
142-667-331-271-855,2012
142-683-953-734-885,2020
142-709-342-731-442,2011
142-710-483-218-878,2019
142-726-100-842-777,2015
142-749-830-463-666,2017
142-786-140-330-228,2011
142-809-446-885-698,2014
142-861-445-342-112,2014
142-897-050-778-91X,2018
142-905-973-510-839,2021
142-939-883-649-584,2013
142-969-537-947-711,2018
142-989-418-023-776,2014
142-996-716-672-200,2021
143-015-295-879-902,2016
143-016-626-101-922,
143-026-540-465-222,2020
143-051-228-364-456,2013
143-053-222-820-675,2021
143-055-526-293-754,2014
143-088-006-097-769,2014
143-090-396-341-319,2016
143-102-647-569-98X,2021
143-105-383-622-532,2018
143-125-270-842-65X,2015
143-134-470-776-313,2012
143-137-290-639-569,2019
143-194-739-306-838,2018
143-216-075-169-838,2016
143-219-745-522-252,2019
143-242-472-227-893,2019
143-253-622-799-875,2018
143-284-277-493-972,1998
143-321-323-632-743,2021
143-323-195-780-555,2013
143-330-853-438-82X,2020
143-336-267-354-508,2015
143-432-813-091-304,2019
143-455-647-503-001,2014
143-462-273-194-501,2019
143-475-446-447-013,2015
143-488-548-782-018,2010
143-499-472-639-162,2019
143-503-737-975-700,2019
143-533-506-876-358,2019
143-538-568-985-288,2013
143-573-544-599-749,2012
143-610-704-394-962,2015
143-615-896-427-839,2020
143-625-624-307-373,2016
143-642-727-060-443,2006
143-652-157-032-721,2016
143-665-890-147-006,2018
143-667-212-781-939,2017
143-683-642-064-104,2021
143-728-153-020-019,2013
143-736-799-411-158,2020
143-744-640-940-058,2017
143-805-163-906-442,2014
143-832-293-376-850,1994
143-891-075-027-337,2017
143-898-008-882-466,2018
143-907-957-423-36X,2015
143-919-166-709-300,2018
143-934-049-788-973,2011
143-940-941-343-300,2012
143-950-961-098-620,2014
143-996-029-096-463,2020
144-010-709-880-22X,2014
144-014-585-660-45X,2017
144-017-938-336-828,2014
144-036-627-175-493,2021
144-042-525-438-783,2015
144-062-613-550-28X,2014
144-112-998-206-668,2020
144-120-835-632-523,2020
144-157-863-382-460,2015
144-166-048-922-218,2014
144-191-884-714-312,2020
144-218-522-629-265,2018
144-227-362-016-762,2020
144-234-537-307-090,2012
144-243-836-291-011,2016
144-255-441-564-247,2020
144-274-507-053-866,2019
144-281-995-565-582,2020
144-301-218-685-948,2020
144-302-632-799-881,2018
144-327-025-207-291,2021
144-333-673-825-160,2021
144-338-872-974-057,2021
144-359-684-365-302,2019
144-363-381-466-642,2019
144-383-806-235-048,2016
144-405-573-639-037,2014
144-421-859-472-893,2019
144-427-707-171-431,2016
144-428-768-229-929,2015
144-442-567-129-017,2020
144-476-342-768-964,2019
144-477-569-605-523,2010
144-484-345-432-980,2012
144-495-345-533-320,2015
144-497-861-153-091,2015
144-520-849-141-605,2019
144-536-003-302-029,2021
144-600-663-316-198,2015
144-605-547-245-057,2014
144-676-099-005-831,2020
144-718-989-365-874,2014
144-751-614-719-431,2015
144-758-494-349-596,2013
144-819-669-475-241,2018
144-842-804-848-211,2020
144-868-103-436-754,2017
144-878-557-311-023,2016
144-938-150-514-867,2017
144-963-550-433-032,2014
144-986-847-269-546,2015
145-025-248-674-869,2018
145-052-448-691-018,2019
145-059-736-574-870,2016
145-068-933-890-797,2015
145-118-454-972-085,2016
145-142-187-646-161,2013
145-213-256-595-464,2016
145-213-287-936-946,2016
145-226-934-445-514,2021
145-239-184-588-42X,2015
145-249-800-444-921,2019
145-255-501-896-996,2002
145-256-859-754-401,2020
145-264-888-543-750,2019
145-268-992-864-835,2014
145-273-874-401-633,2017
145-311-793-355-190,2018
145-325-492-523-338,2018
145-340-025-439-191,2020
145-340-797-801-832,2012
145-341-526-369-376,2015
145-402-116-663-907,2018
145-406-156-677-025,2019
145-417-946-130-01X,2019
145-467-138-884-951,2012
145-518-308-576-888,2020
145-519-490-375-648,2018
145-522-331-840-829,2017
145-538-761-433-592,2019
145-551-639-380-075,2019
145-582-798-563-049,2020
145-582-831-417-175,2020
145-582-884-646-30X,2018
145-585-172-622-039,2016
145-585-692-333-070,2012
145-587-148-091-644,2011
145-588-506-785-828,2013
145-594-767-548-16X,2019
145-640-619-028-458,2017
145-653-393-891-445,2012
145-659-553-925-833,2015
145-703-090-032-830,2012
145-719-196-574-298,2010
145-722-577-868-158,2019
145-724-968-154-063,2021
145-742-112-391-861,2014
145-766-649-836-185,2016
145-773-351-334-399,2017
145-813-683-365-697,2017
145-854-835-680-655,2019
145-860-495-383-136,2020
145-860-496-572-326,2020
145-881-481-782-016,2014
145-895-736-186-177,2014
145-915-104-472-592,2017
145-932-813-554-907,2018
145-941-732-712-154,2017
145-945-497-847-785,2016
145-952-376-817-040,2015
145-954-901-696-769,2020
145-956-622-542-870,2015
145-959-399-967-107,2019
145-984-177-193-243,2020
145-991-545-894-699,2020
146-004-168-800-283,2019
146-008-299-120-075,2010
146-016-662-210-21X,2019
146-030-342-926-80X,2013
146-074-658-880-099,2020
146-095-768-969-281,2012
146-119-211-235-567,2015
146-126-803-411-056,2017
146-129-357-051-671,2014
146-168-657-718-337,2012
146-174-537-759-557,2018
146-184-996-639-625,
146-192-057-943-725,2018
146-200-084-338-229,2016
146-209-627-641-701,2011
146-215-266-910-320,2015
146-218-188-701-104,2020
146-235-101-256-47X,2014
146-246-736-829-669,2020
146-250-997-303-608,2011
146-291-851-014-433,2014
146-317-775-947-09X,2021
146-342-112-466-791,2016
146-353-883-089-799,2014
146-360-787-728-365,2013
146-385-656-862-821,2019
146-411-954-004-581,2019
146-420-466-308-409,2014
146-456-567-801-192,2020
146-488-031-210-403,2014
146-498-438-892-361,2015
146-498-751-011-33X,2018
146-508-840-390-067,2020
146-512-488-410-242,2018
146-546-659-140-001,2021
146-578-603-328-458,2020
146-578-781-715-477,2013
146-580-942-541-483,2015
146-591-568-892-972,2019
146-595-840-542-030,2020
146-615-348-398-757,2015
146-634-467-920-855,2018
146-684-312-793-826,2013
146-692-262-988-069,2021
146-692-483-055-174,2021
146-701-312-230-101,2009
146-740-366-894-271,2011
146-744-663-786-005,2012
146-773-144-689-927,2019
146-797-212-431-52X,2018
146-826-436-830-490,2020
146-867-084-668-098,2021
146-886-752-019-549,2014
146-894-381-786-051,2013
146-916-773-366-990,2020
146-934-287-538-071,2015
146-940-795-765-933,2019
146-953-240-372-151,1996
146-992-362-426-084,2019
146-999-182-536-261,2020
147-009-277-794-475,2018
147-015-848-180-671,2021
147-016-111-513-608,2014
147-043-237-705-078,2014
147-051-009-558-31X,2016
147-067-813-357-320,2021
147-095-686-614-555,2014
147-116-058-672-332,2019
147-121-246-197-440,2018
147-122-185-848-274,2014
147-152-824-437-330,2018
147-171-795-550-118,2019
147-174-989-952-186,2017
147-187-577-936-385,2015
147-200-386-910-653,2018
147-204-182-322-591,2016
147-209-171-278-938,2014
147-234-860-437-206,2019
147-290-362-536-38X,2019
147-293-805-496-860,2018
147-304-828-548-37X,2020
147-339-917-173-856,2018
147-355-888-552-418,2019
147-379-529-781-258,2014
147-380-013-980-270,2013
147-397-284-088-912,2021
147-421-950-556-683,2020
147-444-006-413-796,2011
147-450-503-303-513,2016
147-474-205-261-884,2021
147-502-986-580-794,2019
147-505-381-530-122,2017
147-612-044-994-958,2015
147-616-339-269-305,2019
147-648-362-392-906,1998
147-670-570-554-384,2019
147-673-084-631-878,2020
147-674-119-641-609,2019
147-686-518-301-917,2019
147-710-568-611-03X,2020
147-754-580-714-212,2015
147-767-664-788-756,2011
147-779-006-943-249,2012
147-787-975-186-734,2016
147-808-085-147-661,2018
147-815-200-164-244,2017
147-841-012-470-235,2014
147-845-700-119-922,2020
147-856-293-327-241,2015
147-868-927-112-25X,2021
147-891-484-827-533,2015
147-908-948-871-873,2021
147-953-613-180-918,2015
148-008-109-402-382,2014
148-073-075-724-404,2008
148-073-839-597-741,2018
148-096-025-027-08X,2018
148-106-531-807-122,2020
148-116-346-548-586,2020
148-146-886-729-65X,2020
148-151-323-304-478,2018
148-202-116-002-79X,2019
148-203-343-356-760,2018
148-211-535-584-151,2012
148-219-012-813-37X,2018
148-232-505-890-791,2018
148-268-155-715-727,2013
148-273-802-724-088,2011
148-296-040-355-141,2011
148-302-342-174-379,2019
148-310-273-373-197,2020
148-314-557-498-985,2014
148-315-884-084-362,2018
148-322-225-079-872,2021
148-326-853-643-049,2014
148-342-207-420-190,2020
148-358-063-984-54X,2015
148-392-295-465-721,2020
148-398-090-937-040,2019
148-411-684-892-63X,2020
148-414-957-425-820,2018
148-418-843-875-020,2015
148-420-035-563-152,2015
148-447-455-802-893,2013
148-481-266-455-449,2015
148-485-044-692-658,2019
148-502-728-347-080,2014
148-520-109-582-777,2021
148-548-377-373-001,2013
148-548-570-378-285,2016
148-559-721-047-613,2020
148-562-074-545-081,2016
148-578-570-456-260,2019
148-578-774-522-645,2018
148-583-846-307-132,2019
148-628-715-435-464,2014
148-630-562-930-298,2013
148-634-811-372-038,2015
148-683-551-186-589,2013
148-694-880-690-763,2012
148-707-940-958-961,2019
148-733-206-118-73X,2019
148-744-046-240-026,2019
148-749-572-045-178,2020
148-771-475-767-663,2018
148-772-041-271-171,2021
148-780-146-916-642,2016
148-791-710-619-862,2016
148-803-237-722-244,2018
148-834-595-444-100,2021
148-853-771-878-113,2020
148-864-926-816-392,2016
148-933-574-820-334,2013
148-937-276-153-076,2017
148-937-702-432-765,2019
148-951-748-501-843,2021
148-967-359-241-79X,2019
148-977-501-187-480,2019
149-015-821-333-431,2019
149-041-683-430-67X,2013
149-061-170-140-835,
149-101-173-369-305,2016
149-103-043-268-767,2017
149-130-183-410-378,2016
149-131-031-548-831,2021
149-137-665-140-974,2014
149-168-295-966-323,2015
149-170-937-022-301,2015
149-220-947-948-821,2016
149-294-018-810-117,2012
149-298-361-183-753,2014
149-299-875-916-98X,2016
149-311-531-707-518,2021
149-316-120-356-285,2017
149-328-636-477-414,2016
149-335-149-744-883,2011
149-362-438-960-797,2016
149-380-310-104-472,2013
149-383-880-403-312,2020
149-385-762-389-440,2019
149-392-803-579-511,2015
149-398-600-217-745,2019
149-402-517-934-873,2014
149-412-611-363-623,2015
149-460-597-163-591,2015
149-466-192-064-875,2018
149-498-311-072-592,2020
149-501-035-796-598,2015
149-552-650-955-239,2015
149-558-882-302-218,2020
149-595-752-352-391,2017
149-601-652-382-081,2015
149-617-582-952-267,2015
149-622-076-976-668,2021
149-712-108-865-006,2020
149-716-028-474-070,2016
149-726-455-401-131,2014
149-782-064-987-784,2016
149-805-722-234-151,2014
149-816-748-702-244,2019
149-864-475-239-392,2019
149-877-989-623-896,2016
149-883-355-660-944,2020
149-903-952-511-977,2012
149-910-292-272-178,2013
149-925-989-138-819,2016
149-940-216-672-492,2015
149-997-634-060-496,2020
150-000-448-150-402,2013
150-032-008-788-37X,2019
150-032-248-710-694,2010
150-032-931-266-882,2012
150-086-462-286-760,2016
150-100-818-140-681,2014
150-139-131-712-119,2001
150-146-152-611-320,2021
150-206-609-849-147,2017
150-241-163-569-872,2018
150-247-561-910-21X,2013
150-274-242-765-266,2017
150-305-911-156-839,2017
150-316-610-197-585,2019
150-372-151-360-895,2008
150-372-788-122-595,2021
150-386-373-512-484,2015
150-391-797-613-015,2016
150-393-844-268-744,2017
150-416-907-278-712,2017
150-436-312-997-548,2012
150-439-462-804-880,2018
150-453-183-437-732,2014
150-541-685-682-666,2012
150-544-199-738-226,2011
150-555-313-414-422,
150-588-297-851-630,2017
150-660-384-698-690,2019
150-709-104-809-339,2017
150-719-774-094-538,2021
150-729-880-898-133,2013
150-739-210-695-678,2016
150-815-602-948-816,2021
150-846-841-526-292,2017
150-914-164-978-970,2016
150-935-490-731-95X,2019
150-965-085-316-362,2019
150-969-506-946-708,2013
150-972-086-829-667,2012
150-978-628-010-304,2018
150-997-507-405-530,2018
